model,stage,instance_id,chain_id,chain_type,scenario_group,scenario_group_ja,excluded_non_alert_gold,action_step_recall_hits,action_step_recall_total,critical_evidence_recall_hits,critical_evidence_recall_total,behavior_sequence_order_hits,behavior_sequence_order_total,candidate_claim_precision_hits,candidate_claim_precision_total,overclaim_slot_count,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,source_path,dataset_label,source_set,framework_group,evaluation_unit,replicate,contract,run_json,source_score_path,reviewed_at_utc,gold_file,format_failure_note,review1_pass,review2_pass,two_review_adoptable,adjudication_note,candidate_step_count,normalized_candidate_step_count,reviewer_a_source,reviewer_b_source,review_summary,run_id,input_tokens,output_tokens,cached_input_tokens,reasoning_effort,run_path_in_handoff,local_price_estimated_cost_usd,completed_at_utc,call_total_usd,effective_cost_usd,cost_source,duration_seconds_from_runid_to_costlog
gpt-4.1-mini,stage2,chain_12_e08_python_simplehttpserver_network_chain_stage2,chain_12_e08_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,6,6,2,2,1,1,6,9,3,1.0,1.0,1.0,0.6666666666666666,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_12_e08_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:07:17.282396+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,3,3,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T025809Z_24.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T025809Z_24.jsonl,SimpleHTTPServer起動と10.193.66.115:39277のnetwork_connectを復元し、順序も一致。index.html file_readはgold外。,20260612T094833Z_chain_12_e08_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,6445,1549,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_12_e08_python_simplehttpserver_network_chain_stage2_run.json,0.005056400000000001,2026-06-12T09:49:43.055112+00:00,0.0050564,0.0050564,cost_log,70.055112
gpt-4.1-mini,stage2,chain_13_e09_dns_packet_capture_batch_chain_stage2,chain_13_e09_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,0,15,0,5,0,4,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_13_e09_dns_packet_capture_batch_chain_stage2_run.json,,2026-06-14T03:07:17.282396+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T025809Z_24.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T025809Z_24.jsonl,code_stepsが空で、start_dns_logs.bat実行とtshark派生のgold系列はいずれも復元されていない。,20260612T095526Z_chain_13_e09_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,6510,671,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_13_e09_dns_packet_capture_batch_chain_stage2_run.json,0.0036776000000000005,2026-06-12T09:55:50.477313+00:00,0.0036776,0.0036776,cost_log,24.477313
gpt-4.1-mini,stage2,chain_14_e09_python_simplehttpserver_network_chain_stage2,chain_14_e09_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,2,6,0,2,0,1,0,15,15,0.3333333333333333,0.0,0.0,0.0,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_14_e09_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:16:34.860598+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,5,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T025809Z_15.jsonl,python.exe主体だけは一致するが、SimpleHTTPServer起動やネットワークサーバ挙動ではなくライブラリ読取/子プロセス生成にずれる。,20260612T100150Z_chain_14_e09_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,49118,3486,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_14_e09_python_simplehttpserver_network_chain_stage2_run.json,0.025224800000000006,2026-06-12T10:12:36.928167+00:00,0.0252248,0.0252248,cost_log,646.928167
gpt-4.1-mini,stage2,chain_15_e10_python_simplehttpserver_network_chain_stage2,chain_15_e10_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,2,6,0,2,0,1,1,3,2,0.3333333333333333,0.0,0.0,0.3333333333333333,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_15_e10_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,1,1,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python.exe起動名のみで、SimpleHTTPServerコマンドや通信先の非アラート証拠が不足。,20260612T101240Z_chain_15_e10_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,17355,1940,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_15_e10_python_simplehttpserver_network_chain_stage2_run.json,0.010046000000000001,2026-06-12T10:15:20.937923+00:00,0.010046,0.010046,cost_log,160.937923
gpt-4.1-mini,stage2,chain_16_e11_python_simplehttpserver_network_chain_stage2,chain_16_e11_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_16_e11_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、goldのSimpleHTTPServer起動とネットワーク挙動はいずれも未回収。,20260612T101817Z_chain_16_e11_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,13421,1227,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_16_e11_python_simplehttpserver_network_chain_stage2_run.json,0.007331600000000001,2026-06-12T10:20:32.059807+00:00,0.0073316,0.0073316,cost_log,135.059807
gpt-4.1-mini,stage2,chain_17_e12_python_simplehttpserver_network_chain_stage2,chain_17_e12_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,2,6,0,2,0,1,1,12,11,0.3333333333333333,0.0,0.0,0.08333333333333333,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_17_e12_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python.exe名のみ部分一致。Flash/RepWmiUtils関連のgold外候補が中心。,20260612T121038Z_chain_17_e12_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,33749,2953,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_17_e12_python_simplehttpserver_network_chain_stage2_run.json,0.0182244,2026-06-12T12:19:21.530840+00:00,0.0182244,0.0182244,cost_log,523.53084
gpt-4.1-mini,stage2,chain_18_e13_dns_packet_capture_batch_chain_stage2,chain_18_e13_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,4,6,1,2,0,1,2,12,10,0.6666666666666666,0.5,0.0,0.16666666666666666,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_18_e13_dns_packet_capture_batch_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,cmdのstart_dns_logs.batコマンドは回収。explorer起点は不足し、tshark後続などgold外主張が多い。,20260612T121925Z_chain_18_e13_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,74401,4240,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_18_e13_dns_packet_capture_batch_chain_stage2_run.json,0.0365444,2026-06-12T12:33:20.118976+00:00,0.0365444,0.0365444,cost_log,835.118976
gpt-4.1-mini,stage2,chain_19_e13_python_simplehttpserver_network_chain_stage2,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,5,6,1,2,1,1,4,9,5,0.8333333333333334,0.5,1.0,0.4444444444444444,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_19_e13_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,3,3,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,pythonコマンドとネットワーク動作は順序付きで回収したが、通信先が127.0.0.1でgoldと不一致。,20260613T002318Z_chain_19_e13_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,10952,2536,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_19_e13_python_simplehttpserver_network_chain_stage2_run.json,0.0084384,2026-06-13T00:27:18.873090+00:00,0.0084384,0.0084384,cost_log,240.87309
gpt-4.1-mini,stage2,chain_21_e15_python_simplehttpserver_network_chain_stage2,chain_21_e15_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,2,6,0,2,0,1,1,3,2,0.3333333333333333,0.0,0.0,0.3333333333333333,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_21_e15_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,1,1,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python.exeと親cmdの断片のみ。SimpleHTTPServerコマンドと通信先証拠は未回収。,20260613T014802Z_chain_21_e15_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,28782,2053,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_21_e15_python_simplehttpserver_network_chain_stage2_run.json,0.014797600000000001,2026-06-13T01:51:28.142515+00:00,0.0147976,0.0147976,cost_log,206.142515
gpt-4.1-mini,stage2,chain_22_e16_python_simplehttpserver_network_chain_stage2,chain_22_e16_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_22_e16_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、対象のSimpleHTTPServer chainは未回収。,20260613T014802Z_chain_22_e16_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,6153,563,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_22_e16_python_simplehttpserver_network_chain_stage2_run.json,0.0033620000000000004,2026-06-13T01:48:31.005573+00:00,0.003362,0.003362,cost_log,29.005573
gpt-4.1-mini,stage2,chain_23_e17_python_simplehttpserver_network_chain_stage2,chain_23_e17_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,explicit_execution_chain,,,4,6,1,2,0,1,3,3,0,0.6666666666666666,0.5,0.0,1.0,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_23_e17_python_simplehttpserver_network_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,1,1,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,SimpleHTTPServer起動は回収。通信先41345を含むネットワークサーバ挙動は不足。,20260613T015133Z_chain_23_e17_python_simplehttpserver_network_chain_stage2_gpt-4.1-mini_official,10502,1244,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_23_e17_python_simplehttpserver_network_chain_stage2_run.json,0.006191200000000001,2026-06-13T01:52:56.452798+00:00,0.0061912,0.0061912,cost_log,83.452798
gpt-4.1-mini,stage2,chain_24_e18_cmdexe_other_chain_stage2,chain_24_e18_cmdexe_other_chain,cmdexe_other_chain,explicit_execution_chain,,,4,9,1,3,0,2,3,18,15,0.4444444444444444,0.3333333333333333,0.0,0.16666666666666666,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,command_shell_execution,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_24_e18_cmdexe_other_chain_stage2_run.json,,2026-06-14T03:34:14.947745+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,6,6,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,run_http_server.bat実行は回収。重複実行とDNS/registry系のgold外ステップが多く、python派生は不足。,20260613T020905Z_chain_24_e18_cmdexe_other_chain_stage2_gpt-4.1-mini_official,46846,4382,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_24_e18_cmdexe_other_chain_stage2_run.json,0.025749599999999997,2026-06-13T02:21:18.114243+00:00,0.0257496,0.0257496,cost_log,733.114243
gpt-4.1-mini,stage2,chain_25_e18_dns_packet_capture_batch_chain_stage2,chain_25_e18_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,multi_step_tool_chain,,,0,9,0,3,0,2,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage2/chain_25_e18_dns_packet_capture_batch_chain_stage2_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、DNSバッチchainは未回収。,20260613T022700Z_chain_25_e18_dns_packet_capture_batch_chain_stage2_gpt-4.1-mini_official,8670,651,0,,docs\current_experiment\handoff_20260614_component_rubric_experiment\01_experiment_raw_outputs\f23_2rep\replicate_01\gpt-4.1-mini\stage2\chain_25_e18_dns_packet_capture_batch_chain_stage2_run.json,0.004509600000000001,2026-06-13T02:27:24.947012+00:00,0.0045096,0.0045096,cost_log,24.947012
