model,stage,instance_id,chain_id,chain_type,scenario_group,scenario_group_ja,excluded_non_alert_gold,action_step_recall_hits,action_step_recall_total,critical_evidence_recall_hits,critical_evidence_recall_total,behavior_sequence_order_hits,behavior_sequence_order_total,candidate_claim_precision_hits,candidate_claim_precision_total,overclaim_slot_count,action_step_recall,critical_evidence_recall,behavior_sequence_order,candidate_claim_precision,source_path,dataset_label,source_set,framework_group,evaluation_unit,replicate,contract,run_json,source_score_path,reviewed_at_utc,gold_file,format_failure_note,review1_pass,review2_pass,two_review_adoptable,adjudication_note,candidate_step_count,normalized_candidate_step_count,reviewer_a_source,reviewer_b_source,review_summary
gpt-4.1-mini,stage3,chain_15_e10_python_simplehttpserver_network_chain_stage3,chain_15_e10_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,4,6,1,2,0,1,4,6,2,0.6666666666666666,0.5,0.0,0.6666666666666666,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_15_e10_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python生成と通信先54869は回収。SimpleHTTPServerコマンド自体が不足し、起動ステップは部分一致。
gpt-4.1-mini,stage3,chain_16_e11_python_simplehttpserver_network_chain_stage3,chain_16_e11_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_16_e11_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、goldの2ステップはいずれも未回収。
gpt-4.1-mini,stage3,chain_17_e12_python_simplehttpserver_network_chain_stage3,chain_17_e12_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_17_e12_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、対象chainの非アラート行動は復元されていない。
gpt-4.1-mini,stage3,chain_18_e13_dns_packet_capture_batch_chain_stage3,chain_18_e13_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_18_e13_dns_packet_capture_batch_chain_stage3_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、DNSバッチ実行chainは未回収。
gpt-4.1-mini,stage3,chain_19_e13_python_simplehttpserver_network_chain_stage3,chain_19_e13_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,4,6,1,2,0,1,3,6,3,0.6666666666666666,0.5,0.0,0.5,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_19_e13_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,SimpleHTTPServer起動は回収。ネットワーク通信先59277は未回収で、module_loadはgold外寄り。
gpt-4.1-mini,stage3,chain_21_e15_python_simplehttpserver_network_chain_stage3,chain_21_e15_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_21_e15_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,候補ステップがなく、gold行動は未回収。
gpt-4.1-mini,stage3,chain_22_e16_python_simplehttpserver_network_chain_stage3,chain_22_e16_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,4,6,1,2,0,1,3,6,3,0.6666666666666666,0.5,0.0,0.5,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_22_e16_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python SimpleHTTPServer起動は回収。親cmdバッチはgold外で、通信先58211は未回収。
gpt-4.1-mini,stage3,chain_23_e17_python_simplehttpserver_network_chain_stage3,chain_23_e17_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,6,6,2,2,1,1,6,15,9,1.0,1.0,1.0,0.4,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_23_e17_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,5,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,SimpleHTTPServer起動と通信先41345を順序付きで回収。別日cmd/pythonやFlash起動は過剰。
gpt-4.1-mini,stage3,chain_24_e18_cmdexe_other_chain_stage3,chain_24_e18_cmdexe_other_chain,cmdexe_other_chain,,,,2,9,1,3,0,2,2,12,10,0.2222222222222222,0.3333333333333333,0.0,0.16666666666666666,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,command_shell_execution,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_24_e18_cmdexe_other_chain_stage3_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python起動の断片のみ一致。run_http_server.bat実行やexplorer起点は欠落し、DNS系混入がある。
gpt-4.1-mini,stage3,chain_25_e18_dns_packet_capture_batch_chain_stage3,chain_25_e18_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,0,9,0,3,0,2,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_25_e18_dns_packet_capture_batch_chain_stage3_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、対象goldステップはいずれも未回収。
gpt-4.1-mini,stage3,chain_26_e18_python_simplehttpserver_network_chain_stage3,chain_26_e18_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,4,6,1,2,0,1,2,24,22,0.6666666666666666,0.5,0.0,0.08333333333333333,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_01,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_01/runs/gpt-4.1-mini/stage3/chain_26_e18_python_simplehttpserver_network_chain_stage3_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,8,8,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,SimpleHTTPServerコマンドは断片的に回収。重複python、module_load、子プロセス群などgold外が大半。
gpt-4.1-mini,stage1,chain_01_e01_dns_packet_capture_batch_chain_stage1,chain_01_e01_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,3,9,1,3,0,2,3,15,12,0.3333333333333333,0.3333333333333333,0.0,0.2,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-4.1-mini/stage1/chain_01_e01_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,5,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,cmdからtshark起動のみ一致。start_dns_logs.bat実行とexplorer起点は不足し、run_http/python等が混入。
gpt-4.1-mini,stage1,chain_02_e01_python_simplehttpserver_network_chain_stage1,chain_02_e01_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-4.1-mini/stage1/chain_02_e01_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T03:25:27.383107+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、SimpleHTTPServer chainは未回収。
gpt-4.1-mini,stage1,chain_04_e03_dns_packet_capture_batch_chain_stage1,chain_04_e03_dns_packet_capture_batch_chain,dns_packet_capture_batch_chain,,,,5,6,1,2,1,1,5,15,10,0.8333333333333334,0.5,1.0,0.3333333333333333,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,collection_or_tool_invocation,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-4.1-mini/stage1/chain_04_e03_dns_packet_capture_batch_chain_stage1_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,5,5,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,explorerからcmd、cmdによるstart_dns_logs.bat実行の流れは概ね回収。コマンドライン証拠は部分的で余分な周辺説明がある。
gpt-4.1-mini,stage1,chain_05_e03_python_simplehttpserver_network_chain_stage1,chain_05_e03_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,4,6,1,2,0,1,3,6,3,0.6666666666666666,0.5,0.0,0.5,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-4.1-mini/stage1/chain_05_e03_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T03:34:14.948743+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,2,2,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T031711Z_30.jsonl,python SimpleHTTPServer起動は回収。サーバ挙動の具体証拠は不足し、file_readはgold外。
gpt-4.1-mini,stage1,chain_06_e04_python_simplehttpserver_network_chain_stage1,chain_06_e04_python_simplehttpserver_network_chain,python_simplehttpserver_network_chain,,,,0,6,0,2,0,1,0,0,0,0.0,0.0,0.0,,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,network_service_behavior,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-4.1-mini/stage1/chain_06_e04_python_simplehttpserver_network_chain_stage1_run.json,,2026-06-14T03:25:27.384114+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,two independent reviews matched,0,0,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_a_component_batch_20260614T031711Z_48.jsonl,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_b_component_batch_20260614T031711Z_48.jsonl,code_stepsが空で、対象のSimpleHTTPServer起動と接続先は未回収。
gpt-4.1-mini,stage1,chain_07_e05_sublime_python_script_execution_chain_stage1,chain_07_e05_sublime_python_script_execution_chain,sublime_python_script_execution_chain,,,,10,30,1,10,2,9,7,12,5,0.3333333333333333,0.1,0.2222222222222222,0.5833333333333334,,gpt-4.1-mini_3run_filtered23_component,formal_23_chain_2rep_20260612,script_execution_chain,component_rubric_subject_action_object_evidence,replicate_02,formal_json_code_steps,docs/current_experiment/results_2026-06-09/formal_23_chain_experiment_2rep_20260612/replicate_02/runs/gpt-4.1-mini/stage1/chain_07_e05_sublime_python_script_execution_chain_stage1_run.json,,2026-06-14T04:03:32.631772+00:00,data/current_experiment/gold/cbc_non_alert_behavior_chain_gold_2026-06-11/all_chain_steps.jsonl,,True,True,True,third-review adjudication after A/B conflict,4,4,,data/current_experiment/scores/component_rubric_20260614/reviewer_outputs/reviewer_c_component_conflicts_20260614T033446Z_39.jsonl,helloworld.py ? cmd/python ???????????plugin_host ? helloworld2 ?????????????????????
