"AlertTime","WazuhTimestamp","RuleId","Rule","Level","MITRE_ID","MITRE_Tactic","MITRE_Technique","EventID","Channel","Provider","Computer","Process","ParentProcess","CommandLine","ParentCommandLine","User","TargetFilename","TargetObject","Privilege"
"2024-09-16T07:39:41.578Z","2024-09-16T09:39:41.578+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\svchost.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T07:39:41.584Z","2024-09-16T09:39:41.584+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\backgroundTaskHost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:40:29.916Z","2024-09-16T09:40:29.916+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:44:13.742Z","2024-09-16T09:44:13.742+0200","60642","Software protection service scheduled successfully.","3","","","","16384","Application","Microsoft-Windows-Security-SPP","DESKTOP-A1U99I1","",,,,,,,
"2024-09-16T07:44:14.725Z","2024-09-16T09:44:14.725+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\System32\\sppsvc.exe",,,,"NT AUTHORITY\\NETWORK SERVICE",,,
"2024-09-16T07:44:18.253Z","2024-09-16T09:44:18.253+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:44:18.256Z","2024-09-16T09:44:18.256+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:44:18.272Z","2024-09-16T09:44:18.272+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:44:18.287Z","2024-09-16T09:44:18.287+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:44:01.362Z","2024-09-16T09:44:01.362+0200","92219","Possible DLL search order hijack by C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\UpdateAgent.dll created in Windows root folder","6","T1574.001;T1574.002","Persistence;Privilege Escalation;Defense Evasion","DLL Search Order Hijacking;DLL Side-Loading","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\system32\\svchost.exe",,,,"NT AUTHORITY\\SYSTEM","C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\UpdateAgent.dll",,
"2024-09-16T07:44:01.382Z","2024-09-16T09:44:01.382+0200","92219","Possible DLL search order hijack by C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\Mitigation.dll created in Windows root folder","6","T1574.001;T1574.002","Persistence;Privilege Escalation;Defense Evasion","DLL Search Order Hijacking;DLL Side-Loading","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\system32\\svchost.exe",,,,"NT AUTHORITY\\SYSTEM","C:\\Windows\\SoftwareDistribution\\Download\\574ea5e93a93625d3c1b7092246bf566\\Metadata\\Mitigation.dll",,
"2024-09-16T07:44:01.438Z","2024-09-16T09:44:01.438+0200","92154","Process loaded taskschd.dll module. May be used to create delayed malware execution","4","T1053.005","Execution;Persistence;Privilege Escalation","Scheduled Task","7","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Windows\\System32\\MoUsoCoreWorker.exe",,,,"NT AUTHORITY\\SYSTEM",,,
"2024-09-16T07:43:18.243Z","2024-09-16T09:43:18.243+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:43:18.304Z","2024-09-16T09:43:18.304+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:42:18.211Z","2024-09-16T09:42:18.211+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:42:18.213Z","2024-09-16T09:42:18.213+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:44:46.532Z","2024-09-16T09:44:46.532+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\audiodg.exe",,,,"LOCAL SERVICE",,,"SeIncreaseBasePriorityPrivilege"
"2024-09-16T08:03:10.773Z","2024-09-16T10:03:10.773+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:52.880Z","2024-09-16T10:02:52.880+0200","60106","Windows logon success.","3","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4624","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\services.exe",,,,"DESKTOP-A1U99I1$",,,
"2024-09-16T08:02:52.917Z","2024-09-16T10:02:52.917+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\explorer.exe",,,,"win10pro",,,"SeTcbPrivilege"
"2024-09-16T08:02:52.950Z","2024-09-16T10:02:52.950+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:52.990Z","2024-09-16T10:02:52.990+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:53.003Z","2024-09-16T10:02:53.003+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:53.192Z","2024-09-16T10:02:53.192+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Windows\\System32\\dllhost.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.305Z","2024-09-16T10:02:45.305+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.389Z","2024-09-16T10:02:45.389+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.405Z","2024-09-16T10:02:45.405+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.457Z","2024-09-16T10:02:45.457+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.490Z","2024-09-16T10:02:45.490+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.506Z","2024-09-16T10:02:45.506+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.545Z","2024-09-16T10:02:45.545+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:45.563Z","2024-09-16T10:02:45.563+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:46.236Z","2024-09-16T10:02:46.236+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:02:46.339Z","2024-09-16T10:02:46.339+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:46.383Z","2024-09-16T10:02:46.383+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:46.398Z","2024-09-16T10:02:46.398+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:27.082Z","2024-09-16T10:02:27.082+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:02:27.084Z","2024-09-16T10:02:27.084+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:02:15.559Z","2024-09-16T10:02:15.559+0200","92200","Scripting file created under Windows Temp or User folder","6","T1059;T1105","Execution;Command and Control","Command and Scripting Interpreter;Ingress Tool Transfer","11","Microsoft-Windows-Sysmon/Operational","Microsoft-Windows-Sysmon","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"DESKTOP-A1U99I1\\win10pro","C:\\Users\\win10pro\\AppData\\Roaming\\Mozilla\\Firefox\\Profiles\\hs3zp0sf.default-release\\prefs-1.js",,
"2024-09-16T08:02:10.714Z","2024-09-16T10:02:10.714+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:10.745Z","2024-09-16T10:02:10.745+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T08:02:03.313Z","2024-09-16T10:02:03.313+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files\\Mozilla Firefox\\firefox.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:43:18.257Z","2024-09-16T09:43:18.257+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:43:18.272Z","2024-09-16T09:43:18.272+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
"2024-09-16T07:43:18.289Z","2024-09-16T09:43:18.289+0200","60107","Failed attempt to perform a privileged operation.","4","T1078","Defense Evasion;Persistence;Privilege Escalation;Initial Access","Valid Accounts","4673","Security","Microsoft-Windows-Security-Auditing","DESKTOP-A1U99I1","C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe",,,,"win10pro",,,"SeProfileSingleProcessPrivilege"
